GlobalID,Detection Date,Submission Date,Latitude,Longitude,Notes,Lab Status,note,note_length,kw_large,kw_yellow,kw_queen,month,delay_days,y,prob_img,has_image,num_images,risk_prior,risk_prior_log,prob_positive,mistake_prob
{11262EAC-8CBB-4C4F-8A5E-C83996285F32},2020-09-17,2020-09-18,47.327612,-122.261503,Large hornet flew in back door and landed near skylight.  Very big/heavy. Made a distinctive buzzing noise. Tried to catch it but it flew back out the door before I could. Compared to images on google and looks very similar- about 1.5” - biggest bee I,Unverified,large hornet flew in back door and landed near skylight.  very big/heavy. made a distinctive buzzing noise. tried to catch it but it flew back out the door before i could. compared to images on google and looks very similar- about 1.5” - biggest bee i,251,1,0,0,9,1,0,0.0031574199368516014,0,0,0.010793171115055821,0.010735340588083363,2.18300083840109e-10,0.9999999997817
{B3BD2886-E108-47FC-A51F-C9F16AEEA1B9},2020-09-18,2020-09-18,47.198801,-122.362884,A asian giant hornet flew into my home. I didn't get a picture but was able to get it out of my home. (I didn't realize that this is what it was) it was very large and when looked at it closer had yellow markings similar to a bees but more black then yel,Unverified,a asian giant hornet flew into my home. i didn't get a picture but was able to get it out of my home. (i didn't realize that this is what it was) it was very large and when looked at it closer had yellow markings similar to a bees but more black then yel,254,1,1,0,9,0,0,0.0031574199368516014,0,0,0.0039665334216601265,0.003958687468614044,5.624102304315263e-11,0.999999999943759
{ED733501-609F-4568-B8A9-9403C09C05D2},2020-09-18,2020-09-18,47.012608,-122.995176,"I bagged this hornet on September 16, 2020",Negative ID,"i bagged this hornet on september 16, 2020",42,0,0,0,9,0,0,0.0031574199368516014,0,0,0.0006399895226067623,0.0006397848166473622,1.066898662585713e-06,0.9999989331013374
{567141C6-D759-457E-BD97-63AF6F853EB6},2020-09-18,2020-09-18,47.65704,-122.41819,Could not get a picture because it flew away but I think we just saw one of these at Discovery Park in Magnolia.,Unverified,could not get a picture because it flew away but i think we just saw one of these at discovery park in magnolia.,112,0,0,0,9,0,0,0.0031574199368516014,0,0,0.1208741818170724,0.11410890033961067,8.189566759216387e-07,0.9999991810433241
{9187A719-E855-489B-BCD1-465BB247BB8C},2020-09-18,2020-09-18,47.482943,-122.322921,may be bald-faced hornet. More white than yellow. Very big.,Negative ID,may be bald-faced hornet. more white than yellow. very big.,59,0,1,0,9,0,0,0.0031574199368516014,0,0,0.03586762056359736,0.03523935629404396,3.045038004386527e-07,0.9999996954961996
{CB297056-8143-4530-A409-218A6045E223},2020-09-18,2020-09-18,47.392169,-121.976509,"We discovered this when we cut down a tree. We have seen the larger hornets on our property? Mostly Black, yellow head and legs were black and yellow. The one we saw was about an 1.75 inches long.",Unverified,"we discovered this when we cut down a tree. we have seen the larger hornets on our property? mostly black, yellow head and legs were black and yellow. the one we saw was about an 1.75 inches long.",196,1,1,0,9,0,0,0.0031574199368516014,0,0,0.013408177629444105,0.013319083525282757,2.0309136804406175e-10,0.9999999997969087
{DB47A62B-4C74-407F-BC08-FCE18F1A170A},2020-08-15,2020-09-18,46.626,-122.475,"Large, loud hornet seen buzzing near our camp site. I’ve seen these hornets in Japan a few years back and this one looked identical.",Unverified,"large, loud hornet seen buzzing near our camp site. i’ve seen these hornets in japan a few years back and this one looked identical.",132,1,0,0,8,34,0,0.0031574199368516014,0,0,1.6415053108756164e-05,1.641491838324623e-05,2.32574518791677e-10,0.9999999997674255
{57B59267-BBA0-4C09-87D3-57E5EA0ED4F4},2020-09-19,2020-09-18,48.863719,-122.596859,"Large, 1.5-2 inch, mostly black hornet with thin yellow/orange stripes on rear",Unverified,"large, 1.5-2 inch, mostly black hornet with thin yellow/orange stripes on rear",78,1,1,0,9,0,0,0.0031574199368516014,0,0,7.784371707688918,2.172974200320962,0.1840022805916147,0.8159977194083853
{F443AD55-0278-49D5-9369-4DE5A34F4FF0},2020-09-18,2020-09-18,47.393155,-122.261483,This Hornet is trapped in between my glass door and screen door- It is Alive,Negative ID,this hornet is trapped in between my glass door and screen door- it is alive,76,0,0,0,9,0,0,0.0031574199368516014,0,0,0.01785052489084417,0.01769307521663694,2.166049761050628e-07,0.9999997833950239
{A305CCF3-AE48-4B70-BD04-5755F1C04DFD},2020-09-18,2020-09-18,47.304564,-122.423195,Doesn't really match any photos. So here it is,Negative ID,doesn't really match any photos. so here it is,46,0,0,0,9,0,0,0.0031574199368516014,0,0,0.009707552324249894,0.009660736770641234,5.613971129931622e-07,0.999999438602887
{7D8D2B48-C189-4F3B-ACBA-1BC209BD8493},2020-09-19,2020-09-19,45.7307,-122.66699,We found this gigantic bee dead in our yard.  Is this a murder hornet??,Negative ID,we found this gigantic bee dead in our yard.  is this a murder hornet??,71,0,0,0,9,0,0,0.0031574199368516014,0,0,9.331995799470919e-11,9.331995799035488e-11,1.1875741511959248e-10,0.9999999998812426
{E5DFEC22-FCF7-494D-8303-D9722EE0BA79},2020-09-19,2020-09-19,48.904441,-122.750597,"Saw this on our driveway, squished it (but not enough to kill it), then trapped it in a candle.  It's about 1.5 inches long.",Negative ID,"saw this on our driveway, squished it (but not enough to kill it), then trapped it in a candle.  it's about 1.5 inches long.",124,0,0,0,9,0,0,0.0031574199368516014,0,0,7.753190173478622,2.1694182251769814,0.6114097694220039,0.38859023057799613
{4DCDDD96-5F1C-4BD4-B8DD-209475E32025},2020-09-18,2020-09-19,47.62775,-122.306369,Found it in my office. Flew there my open window which faces my back yard.,Negative ID,found it in my office. flew there my open window which faces my back yard.,74,0,0,0,9,1,0,0.0031574199368516014,0,0,0.0950943296327016,0.09084050534141838,1.2488186823460477e-06,0.9999987511813176
{AF8563F0-D41C-4F73-8E70-D53E2FED3D4B},2020-09-19,2020-09-19,48.41004,-119.4894,i may have found a dead asian giant hornet in my pond.,Negative ID,i may have found a dead asian giant hornet in my pond.,54,0,0,0,9,0,0,0.0031574199368516014,0,0,0.00013177275954972777,0.0001317640782822761,2.8852579263265328e-09,0.9999999971147421
{494BA959-F589-44D1-A098-495625463734},2020-09-19,2020-09-19,48.11766,-122.78191,Photo does not include the full body. It landed on my husband’s shoulder while he was helping a friend build a deck and the bottom part of the body fell off when he killed it.,Negative ID,photo does not include the full body. it landed on my husband’s shoulder while he was helping a friend build a deck and the bottom part of the body fell off when he killed it.,175,0,0,0,9,0,0,0.0031574199368516014,0,0,1.3297418965816614,0.8457574874424296,7.343162291869976e-05,0.9999265683770813
{29CF839B-0285-484E-A5C8-14FCC1857B1D},2020-09-19,2020-09-19,47.423837,-122.331329,"found in our house, biggest bee ive ever seen",Negative ID,"found in our house, biggest bee ive ever seen",45,0,0,0,9,0,0,0.0031574199368516014,0,0,0.02335890867393487,0.023090264808209433,8.209408866118554e-07,0.9999991790591134
{529D2F24-8830-4A39-9E7C-C62C02E3CA90},2020-09-19,2020-09-19,47.417115,-122.685531,I killed a large wasp that is black an white an quit large,Unverified,i killed a large wasp that is black an white an quit large,58,1,0,0,9,0,0,0.0031574199368516014,0,0,0.02339141526071721,0.023122028904108128,4.489322372399848e-07,0.9999995510677627
{CF017070-3FED-4597-BF2F-4BE05A80BE02},2020-09-19,2020-09-19,48.022819,-122.517038,Big hornet,Unverified,big hornet,10,0,0,0,9,0,0,0.0031574199368516014,0,0,0.9074741154786095,0.6457799142173574,0.0009155873331855941,0.9990844126668144
{5F9424F1-BA7B-4FFA-8161-D59F29D83A7F},2020-09-20,2020-09-20,47.355411,-122.936154,Near belfair wa. Probably not this species but thought better safe than sorry. Please I’d and reply if possible,Negative ID,near belfair wa. probably not this species but thought better safe than sorry. please i’d and reply if possible,111,0,0,0,9,0,0,0.0031574199368516014,0,0,0.012828932205111582,0.012747338552988713,8.174845541655537e-07,0.9999991825154458
{31C18D9B-D748-4F53-969D-8326BE09A673},2020-09-20,2020-09-20,47.672947,-122.388564,"I smashed it, so it is a bit crushed but there are many larvae too.  It is huge.  Maybe a Paper Wasp, but unsure.  What shall I do with them?",Negative ID,"i smashed it, so it is a bit crushed but there are many larvae too.  it is huge.  maybe a paper wasp, but unsure.  what shall i do with them?",141,0,0,0,9,0,0,0.0031574199368516014,0,0,0.131359956681069,0.12342041058453837,3.607586891247155e-07,0.9999996392413109
{908D1BB8-EF3F-4353-B969-A5DA5768E517},2020-09-19,2020-09-20,48.99536,-122.75808,we were on a nice drive on marine Drive near the whales.  We were heading tword the the round about next to the rawganic store. One passed directly in front of our car in the direction of Semiahmoo,Unverified,we were on a nice drive on marine drive near the whales.  we were heading tword the the round about next to the rawganic store. one passed directly in front of our car in the direction of semiahmoo,197,0,0,0,9,1,0,0.0031574199368516014,0,0,7.803905835523726,2.1751954679600067,0.25352738794304225,0.7464726120569578
{D197F660-47DC-4013-8BB1-BC183436401B},2020-09-10,2020-09-20,47.714412,-122.307948,This was in my Seattle garden,Negative ID,this was in my seattle garden,29,0,0,0,9,10,0,0.0031574199368516014,0,0,0.16706854783710437,0.15449509008589657,8.883974409533288e-06,0.9999911160255904
{721D5AB2-744B-468C-BADD-BB7EB12BCE85},2020-09-19,2020-09-20,48.865031,-122.680787,"Fishing on lake terrell up by ferndale wa. Heard some ""big"" sounding buzzing in the reeds by a stump and caught sight of a huge wasp type insect.",Unverified,"fishing on lake terrell up by ferndale wa. heard some ""big"" sounding buzzing in the reeds by a stump and caught sight of a huge wasp type insect.",145,0,0,0,9,1,0,0.0031574199368516014,0,0,7.748058719810949,2.1688318151617865,0.3480905897949364,0.6519094102050635
{B6011220-CE6E-452E-A2B9-76C795283366},2020-09-11,2020-09-20,48.842831,-122.588425,"I saw this insect on the beach of the nooksack River, it was huge, I thought it was a spider at first...",Negative ID,"i saw this insect on the beach of the nooksack river, it was huge, i thought it was a spider at first...",104,0,0,0,9,9,0,0.0031574199368516014,0,0,7.824597496727809,2.177542992343276,0.5225014378803975,0.4774985621196025
{BB2B9A3E-3DFB-4814-A88B-74F7776D5EBD},2020-09-20,2020-09-20,47.491153,-121.716577,Trapped in my DynaTrap. I kept the corpse. More photos available. Head crushed by the trap fan. Picture attached,Unverified,trapped in my dynatrap. i kept the corpse. more photos available. head crushed by the trap fan. picture attached,112,0,0,0,9,0,0,0.0031574199368516014,0,0,0.01830339366782506,0.018137902869714322,1.7023907882461544e-08,0.9999999829760922
{E4441F0E-02AC-48FA-9BA6-47A656EFEA9B},2020-09-20,2020-09-20,47.018177,-122.761756,I was moving my lawn when it flew at me I was able to catch it here is a pic,Negative ID,i was moving my lawn when it flew at me i was able to catch it here is a pic,76,0,0,0,9,0,0,0.0031574199368516014,0,0,0.0007859753343372141,0.0007856666174760889,1.7313014345745868e-07,0.9999998268698566
{15D53443-881F-4F60-8F6B-2B36D8A71FA6},2020-09-20,2020-09-20,47.574194,-122.166457, ,Negative ID, ,1,0,0,0,9,0,0,0.0031574199368516014,0,0,0.05996796629974736,0.058238687195391665,3.9460914111432634e-06,0.9999960539085888
{FD113259-4D75-49BF-85BC-329E934A9C1F},2020-09-20,2020-09-20,47.2216,-120.69874,We found a very large hornet. About 2 inches long with a very large stinger. About 1/2 to 3/4 inch long and fairly thick. The coloring was all black with thin yellow banding,Unverified,we found a very large hornet. about 2 inches long with a very large stinger. about 1/2 to 3/4 inch long and fairly thick. the coloring was all black with thin yellow banding,173,1,1,0,9,0,0,0.0031574199368516014,0,0,0.00011625084650671166,0.0001162440899006906,1.1777669818595903e-12,0.9999999999988223
{B338914F-A1CB-453C-81C9-BFCC93A096A9},2020-09-20,2020-09-20,48.9429,-122.45079,I stepped in it and put it in a ziplock bag,Negative ID,i stepped in it and put it in a ziplock bag,43,0,0,0,9,0,0,0.0031574199368516014,0,0,7.761779560317272,2.1703990304718537,0.8631133936426404,0.1368866063573596
{634DA047-183D-4AF7-A5FE-4F592FEE789B},2020-09-20,2020-09-20,47.664078,-117.203641,Kept trying to sting with very long stinger.,Negative ID,kept trying to sting with very long stinger.,44,0,0,0,9,0,0,0.0031574199368516014,0,0,4.379854880554252e-15,4.379854880554243e-15,1.1390029530243989e-14,0.9999999999999886
{27DA1BC6-A89A-4D02-8332-4488C63A983A},2020-09-20,2020-09-20,47.53766,-122.16548, ,Negative ID, ,1,0,0,0,9,0,0,0.0031574199368516014,0,0,0.04675557991711935,0.04569545660949393,3.0881519369936e-06,0.999996911848063
{D3D4BAEA-2386-405B-B3C2-C27FD18001CC},2020-09-20,2020-09-20,48.46846,-122.33029, ,Negative ID, ,1,0,0,0,9,0,0,0.0031574199368516014,0,0,4.0173054793349,1.6128930324933728,0.1368633099106121,0.8631366900893879
{B02FAD1F-5B74-45DE-B611-68EF633C53ED},2020-09-21,2020-09-21,48.51661,-122.18875,We caught it and have it in a jar and it's still alive,Negative ID,we caught it and have it in a jar and it's still alive,54,0,0,0,9,0,0,0.0031574199368516014,0,0,4.042362763370026,1.6178747744857889,0.02648056928185924,0.9735194307181407
{2EC90A3C-9FB2-4A02-BF9B-405893F4F253},2020-09-21,2020-09-21,48.033226,-122.596596,"Found near our garage.  I think this is a Pigeon Tremex, but thought I'd best send a photo.  Never seen this insect before.",Unverified,"found near our garage.  i think this is a pigeon tremex, but thought i'd best send a photo.  never seen this insect before.",123,0,0,0,9,0,0,0.0031574199368516014,0,0,0.9527881667235348,0.6692581804323783,5.668364859274493e-05,0.9999433163514072
{0431545F-1DF2-49C7-811D-1AD09FC1D214},2020-09-21,2020-09-21,45.686865,-122.680803,"Darker in color, little yellow on body was seen. large in size (2.5-3” body length) tried to catch it, so large you could hear its wings when it was flying.",Unverified,"darker in color, little yellow on body was seen. large in size (2.5-3” body length) tried to catch it, so large you could hear its wings when it was flying.",156,1,1,0,9,0,0,0.0031574199368516014,0,0,4.654462377967165e-11,4.6544623778588445e-11,7.473964482124963e-13,0.9999999999992526
{7E7E83B5-9BF4-4DC0-BFCE-04F3682EAC9F},2020-09-21,2020-09-21,48.5076,-122.81184, ,Unverified, ,1,0,0,0,9,0,0,0.0031574199368516014,0,0,4.535594620938568,1.7111989896476847,0.6254357944467263,0.37456420555327374
{F0AB9FB7-8F17-4995-B73C-DC3B86EFF546},2020-09-21,2020-09-21,48.42374,-122.614829,We have it captured in a jar and we have no clue what it is.,Negative ID,we have it captured in a jar and we have no clue what it is.,60,0,0,0,9,0,0,0.0031574199368516014,0,0,3.8681630622408942,1.5827166713269911,0.05782832434840389,0.9421716756515961
{F1F8AC93-F2C5-4979-A1B2-01DC5957614E},2020-09-21,2020-09-21,47.701707,-122.359622,This doesn't look as stocky as the Asian hornet pictures I've seen but thought I should report it just in case.  Quarter added for scale.,Negative ID,this doesn't look as stocky as the asian hornet pictures i've seen but thought i should report it just in case.  quarter added for scale.,137,0,0,0,9,0,0,0.0031574199368516014,0,0,0.15445278238814736,0.14362645022172463,4.5331804684310477e-07,0.9999995466819531
{77782E46-A763-4A26-95D2-F3C05485D045},2020-09-21,2020-09-21,46.18372,-123.05727,Was attracted to my porch light and kept running into the windows until I was finally able to catch it,Negative ID,was attracted to my porch light and kept running into the windows until i was finally able to catch it,102,0,0,0,9,0,0,0.0031574199368516014,0,0,4.677249780012306e-08,4.677249670628982e-08,2.5783871523874907e-09,0.9999999974216128
{87055875-8D66-4AD0-91A1-4367713FCD41},2020-10-20,2020-09-21,48.503398,-119.338305, ,Negative ID, ,1,0,0,0,10,0,0,0.0031574199368516014,0,0,5.212979832960574e-05,5.2128439618888134e-05,1.5239927390496406e-08,0.9999999847600726
{62504C9B-0980-4BC3-ADEE-6776B5FA1C21},2020-09-21,2020-09-21,48.99415,-122.7535,An unground nest that was ver active so I got away. Cant be certain of type but it is a good size hole in the ground.,Unverified,an unground nest that was ver active so i got away. cant be certain of type but it is a good size hole in the ground.,117,0,0,0,9,0,0,0.0031574199368516014,0,0,7.782976069312403,2.172815310271403,0.7625975023122297,0.23740249768777033
{C2A8659C-FB6D-4A84-AB57-9C9EAFACFFAA},2020-09-21,2020-09-21,47.862709,-122.33108,laying on deck this morning.... has not moved for quite awhile,Negative ID,laying on deck this morning.... has not moved for quite awhile,62,0,0,0,9,0,0,0.0031574199368516014,0,0,0.3822749878811132,0.32373068375824526,1.4996654582758552e-05,0.9999850033454173
{55232DAE-5225-4794-8CF8-75E1D96AF519},2020-09-21,2020-09-21,47.998788,-122.541576,He is currently in a jar turned upside down on the cement. It's hard to get a good look at his back and face,Negative ID,he is currently in a jar turned upside down on the cement. it's hard to get a good look at his back and face,108,0,0,0,9,0,0,0.0031574199368516014,0,0,0.8106014886787363,0.5936591042607517,4.565003739081518e-05,0.9999543499626092
{F6D92B20-7AAA-420D-A3D5-C9DEBDF31C60},2020-09-21,2020-09-21,48.745049,-122.438803,"very large, orange hornet, flew off before I could get a picture. at least 1.5 inches, very very loud buzzing, almost helicopter noises when it's wings flapped.",Unverified,"very large, orange hornet, flew off before i could get a picture. at least 1.5 inches, very very loud buzzing, almost helicopter noises when it's wings flapped.",160,1,0,0,9,0,0,0.0031574199368516014,0,0,6.845369959651288,2.05992354372842,0.010817046022147687,0.9891829539778523
{45EAD6A8-251D-4DE7-8AD0-41397F4EB15B},2020-09-21,2020-09-21,47.853737,-122.009029,I was watering my garden and saw a very large wasp land on the gravel path about 10 feet from me. It had an orange face and dark body with the rear tip of its body also orange. It was noticeably larger than the other wasps I’ve seen previously in the a,Unverified,i was watering my garden and saw a very large wasp land on the gravel path about 10 feet from me. it had an orange face and dark body with the rear tip of its body also orange. it was noticeably larger than the other wasps i’ve seen previously in the a,252,1,0,0,9,0,0,0.0031574199368516014,0,0,0.27324456839771316,0.24156842083804736,3.1213336635494032e-09,0.9999999968786664
{16046887-C638-465F-9A46-97BAF24FAE22},2020-09-21,2020-09-21,48.757733,-122.418141,"flying towards me, i swatted it to the ground and stepped on it.. its still alive inside of mason jar",Unverified,"flying towards me, i swatted it to the ground and stepped on it.. its still alive inside of mason jar",101,0,0,0,9,0,0,0.0031574199368516014,0,0,6.884070170196123,2.064844289580156,0.2151721592816646,0.7848278407183353
{FAEBB7CB-4626-4AE6-9911-A947AD3F39AC},2020-09-21,2020-09-21,47.409924,-122.672139,Saw a few of them in my spearmint in my garden they were near other bees as well.,Unverified,saw a few of them in my spearmint in my garden they were near other bees as well.,81,0,0,0,9,0,0,0.0031574199368516014,0,0,0.02210339480792137,0.02186265575225133,9.845981971406729e-07,0.9999990154018028
{F6BEE90B-CD15-4C32-87B8-A0D8AEC323EA},2020-09-22,2020-09-22,48.01479,-122.06411,We have never seen this type of bug in our back yard before,Negative ID,we have never seen this type of bug in our back yard before,59,0,0,0,9,0,0,0.0031574199368516014,0,0,0.6483530577555221,0.49977664261739024,2.4393452726247335e-05,0.9999756065472738
{E1BF39FA-3C93-4F18-B715-26DAEAD98DF1},2020-09-22,2020-09-22,47.036483,-122.820493,"Believe we killed a murder hornet at the City of Lacey fuel station on College Street in Lacey, WA. We have it at the Lacey Fire District #3 Headquarters at 1231 Franz Street SE",Negative ID,"believe we killed a murder hornet at the city of lacey fuel station on college street in lacey, wa. we have it at the lacey fire district #3 headquarters at 1231 franz street se",177,0,0,0,9,0,0,0.0031574199368516014,0,0,0.0008999094606106788,0.0008995047848548599,1.3480108830983855e-08,0.9999999865198912
{8C4EFD4A-3FB7-4212-8A2D-DED06B103574},2020-09-21,2020-09-22,47.571543,-122.615045,It was lodged between my headlight and bumper on my ford focus wagon,Negative ID,it was lodged between my headlight and bumper on my ford focus wagon,68,0,0,0,9,1,0,0.0031574199368516014,0,0,0.0705288725408748,0.06815279976363967,3.242010749122811e-06,0.9999967579892509
{DEE36FBB-F3DF-4E63-995A-BFEE8181E71B},2020-09-22,2020-09-22,47.44126,-122.10639,"Big wasp flew next too me 100% sure it was a murder hornet,",Unverified,"big wasp flew next too me 100% sure it was a murder hornet,",59,0,0,0,9,0,0,0.0031574199368516014,0,0,0.02215556802994082,0.02191369940472318,2.5831120946366904e-07,0.9999997416887906
{A8DB6DF7-EC2B-4FF6-9063-9AF3FEBE247E},2020-09-22,2020-09-22,47.660312,-122.27166,"large yellow head, black thorax, and pulsating tail black and yellow striped",Unverified,"large yellow head, black thorax, and pulsating tail black and yellow striped",76,1,1,0,9,0,0,0.0031574199368516014,0,0,0.11323215560313828,0.10726763599005147,1.1165140995649037e-07,0.99999988834859
{9A5CB940-8951-4FE7-8619-DAF4A8FE1850},2020-09-21,2020-09-22,47.50218,-122.16402,"I’m 100% positive it was one, 2 inches long, HUGE butt, photo isn’t mine but a very similar reference. It hovered and then flew out of the slider to outdoors. My dog was sniffing around and Yes it could have been mistaken for something else but it wa",Unverified,"i’m 100% positive it was one, 2 inches long, huge butt, photo isn’t mine but a very similar reference. it hovered and then flew out of the slider to outdoors. my dog was sniffing around and yes it could have been mistaken for something else but it wa",250,0,0,0,9,1,0,0.0031574199368516014,0,0,0.036377438424506324,0.03573140029143083,2.039102823996082e-09,0.9999999979608972
{95762077-738C-48BB-9BC1-5721493169F8},2020-09-22,2020-09-22,48.11128,-122.56551,Saw a suspicious insect a week ago. Visited here again today and saw the same type of insect. Largest hornet I have ever seen.,Unverified,saw a suspicious insect a week ago. visited here again today and saw the same type of insect. largest hornet i have ever seen.,126,1,0,0,9,0,0,0.0031574199368516014,0,0,1.3318290938289319,0.8466529784222052,2.7324150047045123e-05,0.999972675849953
{BD3CA4D3-509C-4420-BD6B-AB1A33DCDBA1},2020-09-22,2020-09-22,47.234325,-122.415417,Large with orange and black stripes. Huge long wings. Loves my dahlias and tomatoes.,Negative ID,large with orange and black stripes. huge long wings. loves my dahlias and tomatoes.,84,1,0,0,9,0,0,0.0031574199368516014,0,0,0.005390212505826026,0.005375737303377257,2.6718097979141042e-08,0.999999973281902
{80992B53-978A-484D-AEC3-4FEF3DCBF706},2020-09-22,2020-09-22,47.622094,-122.335149,Hornet sighted outside of 5th story window.  Attempted to come in through window,Unverified,hornet sighted outside of 5th story window.  attempted to come in through window,80,0,0,0,9,0,0,0.0031574199368516014,0,0,0.09212379701890991,0.0881242381305681,1.1287365475983614e-06,0.9999988712634524
{8177A9DB-F0DD-48B5-95C0-E7F6C53597F8},2020-09-19,2020-09-23,48.59566,-122.8124,Obstruction island San Juan’s,Negative ID,obstruction island san juan’s,29,0,0,0,9,4,0,0.0031574199368516014,0,0,5.448502119120844,1.863847874244546,0.6671699369606855,0.3328300630393145
{7760E5C9-5A08-4EE3-ADAC-09AE9B9EC6C6},2020-09-23,2020-09-23,47.912057,-122.282362,At Boeing Everett Flightline at 4:00 pm.  Could not see it's face as it had its back to me but definitely a large bee the size of my little finger with reddish wings. Was about 6 feet away from me. Tried to get closer several times but it kept flying awa,Unverified,at boeing everett flightline at 4:00 pm.  could not see it's face as it had its back to me but definitely a large bee the size of my little finger with reddish wings. was about 6 feet away from me. tried to get closer several times but it kept flying awa,254,1,0,0,9,0,0,0.0031574199368516014,0,0,0.4772085001731932,0.3901541582263938,1.8515931327652183e-08,0.9999999814840687
{84D4E341-1961-48F5-9218-B945C4EF18AB},2020-09-22,2020-09-23,47.8768,-122.21611,it fits the description perfectly and I killed it inside my house. The body was swept down the patio. I can look for it tomorrow.,Unverified,it fits the description perfectly and i killed it inside my house. the body was swept down the patio. i can look for it tomorrow.,129,0,0,0,9,1,0,0.0031574199368516014,0,0,0.38004459613864233,0.3221158146894557,1.5484729795326118e-06,0.9999984515270205
{A8A9B111-2280-4C52-9BF0-A9CFA309E459},2020-09-23,2020-09-23,48.868684,-122.624094, ,Negative ID, ,1,0,0,0,9,0,0,0.0031574199368516014,0,0,7.7267477854353706,2.1663927672748766,0.9634277882796001,0.03657221172039993
{8A974AA4-B09C-4D0E-98CC-AA3CFE105110},2020-12-20,2020-09-23,47.62984,-120.68945,This hornet stung me as I stepped near him on the ground.  I watched him go under a space in the concrete of our driveway and observed other hornet activity in and out of this.  I didn’t take a photo of the very large hornet.  My doctor said this was t,Unverified,this hornet stung me as i stepped near him on the ground.  i watched him go under a space in the concrete of our driveway and observed other hornet activity in and out of this.  i didn’t take a photo of the very large hornet.  my doctor said this was t,252,1,0,0,12,0,0,0.0031574199368516014,0,0,0.0013849840351822381,0.0013840258294244648,5.426298672671395e-12,0.9999999999945737
{FEFDE7D8-3D8A-42FC-A6BC-7D77CBFDFD2D},2020-09-19,2020-09-23,45.64048,-122.624006,This hornet was big. Its length was from the tip of my pointer finger to a little bit past my knuckle. The hornet was not skinny. I did not take a picture of it because I was not about ready to get stung by it. I just could not believe how big it was. It,Unverified,this hornet was big. its length was from the tip of my pointer finger to a little bit past my knuckle. the hornet was not skinny. i did not take a picture of it because i was not about ready to get stung by it. i just could not believe how big it was. it,254,0,0,0,9,4,0,0.0031574199368516014,0,0,2.3042818878106976e-11,2.3042818877841493e-11,3.3478121540210073e-13,0.9999999999996653
{DB84AF6D-992A-48C7-86FE-5DCD715BFC01},2020-09-08,2020-09-24,47.876131,-121.875973,didnt get picture but very large larger the a big bumble bee south everett just east of 128th and I5,Unverified,didnt get picture but very large larger the a big bumble bee south everett just east of 128th and i5,100,1,0,0,9,16,0,0.0031574199368516014,0,0,0.2647366441591486,0.23486391407022378,1.5589697744180466e-07,0.9999998441030226
{37D8F278-60E3-4698-8988-4ED5363DDEB8},2020-09-24,2020-09-24,48.095955,-123.795088, ,Negative ID, ,1,0,0,0,9,0,0,0.0031574199368516014,0,0,0.275226058857042,0.24312346395876003,0.0559908353222724,0.9440091646777276
{35BA2028-E50D-4514-B1F5-EE5F81727378},2020-09-02,2020-09-24,47.45491,-123.21583,While chopping wood at our cabin at Lake Cushman I saw a very large ‘insect’ with a large stinger. I panicked and struck it and proceeded to stomp it into the dirt. Proceeded to stomp on it until demolished. It didn’t occur to me at the time to tak,Unverified,while chopping wood at our cabin at lake cushman i saw a very large ‘insect’ with a large stinger. i panicked and struck it and proceeded to stomp it into the dirt. proceeded to stomp on it until demolished. it didn’t occur to me at the time to tak,248,1,0,0,9,22,0,0.0031574199368516014,0,0,0.02129764389568661,0.02107401863331627,1.7818343428732414e-08,0.9999999821816565
{75D8979C-B467-450B-88D1-C1231EEE4017},2020-09-12,2020-09-24,47.218766,-123.030107,"I spotted one while I was chopping wood.  I commented on it later that night, saying I say big ass hornet and that i think it was a queen.   Never having seen either one.  I am sure it was one unless like I said , our native queen Hornets are a close loo",Unverified,"i spotted one while i was chopping wood.  i commented on it later that night, saying i say big ass hornet and that i think it was a queen.   never having seen either one.  i am sure it was one unless like i said , our native queen hornets are a close loo",254,0,0,1,9,12,0,0.0031574199368516014,0,0,0.0039839967161752945,0.003976081616780045,9.115797364191644e-09,0.9999999908842027
{AC921D8E-6D8F-49BB-94A2-A83E10E16D00},2020-09-23,2020-09-24,47.89683,-122.306863,I didn't have my camera. It had bright orange head and bands on it's body. About the size of a wasp.  Day at community garden at Harbor pointe Blvd. Mukilteo WA. It grabbed my attention since I have never seen a wasp that bright orange.,Unverified,i didn't have my camera. it had bright orange head and bands on it's body. about the size of a wasp.  day at community garden at harbor pointe blvd. mukilteo wa. it grabbed my attention since i have never seen a wasp that bright orange.,236,0,0,0,9,1,0,0.0031574199368516014,0,0,0.4481874428612709,0.3703127350754904,1.3546071901647345e-07,0.999999864539281
{5ADCC514-A6A6-45E6-B7C0-13A50F873A4D},2020-09-22,2020-09-24,47.894368,-122.161039,Saw the insect borrowing into one of holes in one of my neighbors yard. It did fly away after checking out a few spots,Negative ID,saw the insect borrowing into one of holes in one of my neighbors yard. it did fly away after checking out a few spots,118,0,0,0,9,2,0,0.0031574199368516014,0,0,0.39737609742136115,0.33459626195296693,1.9712749483397223e-06,0.9999980287250516
